Wall of Roots	IMA	2017-12-20 20:05:03	2
Carven Caryatid	IMA	2017-12-20 20:05:14	1
Inspiring Call	IMA	2017-12-20 20:05:19	1
Azorius Charm	IMA	2017-12-20 20:05:26	2
Blizzard Specter	IMA	2017-12-20 20:05:32	4
Bladewing the Risen	IMA	2017-12-20 20:05:48	2
Electrolyze	IMA	2017-12-20 20:05:55	1
Corpsejack Menace	IMA	2017-12-20 20:06:02	3
Jungle Barrier	IMA	2017-12-20 20:06:16	4
Rosheen Meanderer	IMA	2017-12-20 20:06:29	3
Runed Servitor	IMA	2017-12-20 20:06:38	1
Sandstone Oracle	IMA	2017-12-20 20:06:46	1
Mindcrank	IMA	2017-12-20 20:06:55	4
Loyal Sentry	10E	2017-12-29 20:48:00	1
Magus of the Unseen	5ED	2017-12-29 20:48:13	1
Breath of Life	7ED	2017-12-29 20:48:27	1
Persecute	7ED	2017-12-29 20:48:40	1
Rolling Stones	7ED	2017-12-29 20:48:51	4
Storm Cauldron	7ED	2017-12-29 20:49:13	1
Plow Under	8ED	2017-12-29 20:49:22	1
Temporal Adept	8ED	2017-12-29 20:49:34	1
Blinding Angel	9ED	2017-12-29 20:49:46	1
Zombify	9ED	2017-12-29 20:49:58	1
Felidar Guardian	AER	2017-12-29 20:50:08	1
Scrap Trawler	AER	2017-12-29 20:50:16	1
Winding Constrictor	AER	2017-12-29 20:50:27	3
Unscythe, Killer of Kings	ARB	2017-12-29 20:50:42	1
Zealous Persecution	ARB	2017-12-29 20:50:54	3
Champion of Rhonas	AKH	2017-12-29 20:51:07	1
Drake Haven	AKH	2017-12-29 20:51:19	4
Insult	AKH	2017-12-29 20:51:34	1
Injury	AKH	2017-12-29 20:51:34	1
Vizier of Many Faces	AKH	2017-12-29 20:51:54	1
Fire	APC	2017-12-29 20:52:13	1
Ice	APC	2017-12-29 20:52:13	1
Descent into Madness	AVR	2017-12-29 20:52:27	3
Greenwarden of Murasa	BFZ	2017-12-29 20:52:37	1
Ob Nixilis Reignited	BFZ	2017-12-29 20:52:47	1
Painful Truths	BFZ	2017-12-29 20:53:00	1
Part the Waterveil	BFZ	2017-12-29 20:53:13	1
Prairie Stream	BFZ	2017-12-29 20:53:34	1
Sire of Stagnation	BFZ	2017-12-29 20:53:42	1
Undergrowth Champion	BFZ	2017-12-29 20:53:58	4
Zulaport Cutthroat	BFZ	2017-12-29 20:54:12	3
Empty-Shrine Kannushi	BOK	2017-12-29 20:54:27	1
Isao, Enlightened Bushi	BOK	2017-12-29 20:54:39	1
Iwamori of the Open Fist	BOK	2017-12-29 20:55:00	1
Tallowisp	BOK	2017-12-29 20:58:04	1
Throat Slitter	BOK	2017-12-29 20:58:14	1
Courser of Kruphix	BNG	2017-12-29 20:58:29	1
Karametra, God of Harvests	BNG	2017-12-29 20:58:46	1
General's Kabuto	CHK	2017-12-29 20:59:00	1
Hinder	CHK	2017-12-29 20:59:28	1
Squelch	CHK	2017-12-29 20:59:43	1
Ohran Viper	CSP	2017-12-29 21:00:02	3
Panglacial Wurm	CSP	2017-12-29 21:00:25	1
Sunscour	CSP	2017-12-29 21:00:33	1
Orcish Lumberjack	ICE	2017-12-29 21:00:49	1
False Prophet	CMD	2017-12-29 21:00:59	1
Scythe Specter	CMD	2017-12-29 21:01:14	1
Soul Snare	CMD	2017-12-29 21:01:24	3
Act of Authority	C13	2017-12-29 21:01:47	1
Springjack Pasture	C13	2017-12-29 21:01:56	1
Nevinyrral's Disk	C14	2017-12-29 21:02:17	3
Awaken the Sky Tyrant	C15	2017-12-29 21:02:58	1
Mirror Match	C15	2017-12-29 21:03:21	1
Cauldron of Souls	C16	2017-12-29 21:05:26	1
Collective Voyage	C16	2017-12-29 21:05:39	1
Grip of Phyresis	C16	2017-12-29 21:05:48	1
Ikra Shidiqi, the Usurper	C16	2017-12-29 21:08:43	1
Ikra Shidiqi, the Usurper	C16	2017-12-29 21:08:47	1
Ravos, Soultender	C16	2017-12-29 21:08:53	1
Sidar Kondo of Jamuraa	C16	2017-12-29 21:09:01	1
Thrasios, Triton Hero	C16	2017-12-29 21:09:12	1
Alms Collector	C17	2017-12-29 21:09:32	1
Bloodsworn Steward	C17	2017-12-29 21:09:54	1
Boneyard Scourge	C17	2017-12-29 21:10:07	1
Curse of Bounty	C17	2017-12-29 21:10:29	1
Curse of Disturbance	C17	2017-12-29 21:10:34	1
Curse of Opulence	C17	2017-12-29 21:10:40	1
Curse of Verbosity	C17	2017-12-29 21:10:43	1
Curse of Vitality	C17	2017-12-29 21:10:48	1
Fortunate Few	C17	2017-12-29 21:11:54	1
Heirloom Blade	C17	2017-12-29 21:12:13	1
Herald's Horn	C17	2017-12-29 21:12:49	1
Kindred Charge	C17	2017-12-29 21:13:09	1
Kindred Discovery	C17	2017-12-29 21:13:21	1
Kindred Summons	C17	2017-12-29 21:13:25	1
Leonin Shikari	C17	2017-12-29 21:13:38	1
Memory Plunder	C17	2017-12-29 21:13:56	1
Mirari's Wake	C17	2017-12-29 21:14:10	1
O-Kagachi, Vengeful Kami	C17	2017-12-29 21:14:24	1
Quietus Spike	C17	2017-12-29 21:14:59	1
Ramos, Dragon Engine	C17	2017-12-29 21:15:09	1
Scalelord Reckoner	C17	2017-12-29 21:15:20	1
Shifting Shadow	C17	2017-12-29 21:15:46	1
Taigam, Ojutai Master	C17	2017-12-29 21:16:37	1
Taigam, Sidisi's Hand	C17	2017-12-29 21:16:41	1
The Ur-Dragon	C17	2017-12-29 21:17:09	1
Wasitora, Nekoru Queen	C17	2017-12-29 21:17:30	1
Custodi Squire	CNS	2017-12-29 21:17:40	1
Dack's Duplicate	CNS	2017-12-29 21:17:50	1
Custodi Lich	CN2	2017-12-29 21:19:08	1
Desertion	CN2	2017-12-29 21:19:29	1
Havengul Lich	DKA	2017-12-29 21:19:50	1
Crime	DIS	2017-12-29 21:19:58	1
Punishment	DIS	2017-12-29 21:19:58	1
Simic Sky Swallower	DIS	2017-12-29 21:20:09	3
Sprouting Phytohydra	DIS	2017-12-29 21:20:27	1
Progenitor Mimic	DGM	2017-12-29 21:20:39	1
Hidden Dragonslayer	DTK	2017-12-29 21:20:51	1
Icefall Regent	DTK	2017-12-29 21:23:33	1
Roast	DTK	2017-12-29 21:23:44	4
Thunderbreak Regent	DTK	2017-12-29 21:23:57	1
Life	DDJ	2017-12-29 21:24:11	1
Death	DDJ	2017-12-29 21:24:11	1
Nissa, Voice of Zendikar	DDR	2017-12-29 21:24:25	1
Tibalt, the Fiend-Blooded	DDK	2017-12-29 21:24:35	1
Impulse	DDN	2017-12-29 21:24:45	4
Oblivion Sower	DDP	2017-12-29 21:25:03	1
Collective Defiance	EMN	2017-12-29 21:25:36	1
Decimator of the Provinces	EMN	2017-12-29 21:25:46	1
Hanweir Garrison	EMN	2017-12-29 21:25:56	1
Hanweir, the Writhing Township	EMN	2017-12-29 21:25:56	1
Ishkanah, Grafwidow	EMN	2017-12-29 21:26:06	1
Nahiri's Wrath	EMN	2017-12-29 21:26:17	1
Sanctifier of Souls	EMN	2017-12-29 21:26:26	1
Arcanis the Omnipotent	EMA	2017-12-29 21:26:44	1
Control Magic	EMA	2017-12-29 21:27:03	1
Fact or Fiction	EMA	2017-12-29 21:27:18	1
Mishra's Factory	EMA	2017-12-29 21:27:29	4
Visara the Dreadful	EMA	2017-12-29 21:45:09	1
Mirror Sheen	EVE	2017-12-29 21:45:19	1
Pit Spawn	EXO	2017-12-29 21:45:30	1
Ravenous Baboons	EXO	2017-12-29 21:45:38	1
Soltari Visionary	EXO	2017-12-29 21:45:49	1
Combat Medic	FEM	2017-12-29 21:46:00	1
Goblin Warrens	FEM	2017-12-29 21:47:29	1
Beacon of Unrest	5DN	2017-12-29 21:47:46	1
Bringer of the Red Dawn	5DN	2017-12-29 21:47:55	1
Exalted Angel	V15	2017-12-29 21:48:18	4
Jenara, Asura of War	V15	2017-12-29 21:49:09	4
Jenara, Asura of War	V15	2017-12-29 21:49:11	-3
Lightning Angel	V15	2017-12-29 21:49:23	1
Masticore	V10	2017-12-29 21:49:38	1
Magus of the Vineyard	FUT	2017-12-29 22:21:12	1
Oriss, Samite Guardian	FUT	2017-12-29 22:24:30	1
Reality Strobe	FUT	2017-12-29 22:31:51	1
Domri Rade	GTC	2017-12-29 22:32:01	1
High Priest of Penance	GTC	2017-12-29 22:32:12	1
Burning-Tree Shaman	GPT	2017-12-29 22:32:23	4
Electrolyze	GPT	2017-12-29 22:32:41	3
Order of the Stars	GPT	2017-12-29 22:32:55	1
Teysa, Orzhov Scion	GPT	2017-12-29 22:33:08	1
Abandoned Sarcophagus	HOU	2017-12-29 22:33:25	2
Ammit Eternal	HOU	2017-12-29 22:33:50	1
Angel of Condemnation	HOU	2017-12-29 22:34:18	1
Apocalypse Demon	HOU	2017-12-29 22:34:43	1
Crested Sunmare	HOU	2017-12-29 22:34:51	1
Dreamstealer	HOU	2017-12-29 22:35:05	1
Endless Sands	HOU	2017-12-29 22:35:33	1
God-Pharaoh's Gift	HOU	2017-12-29 22:35:43	2
Grind	HOU	2017-12-29 22:35:58	4
Dust	HOU	2017-12-29 22:35:58	4
Hollow One	HOU	2017-12-29 22:36:28	4
Hostile Desert	HOU	2017-12-29 22:36:42	4
Hour of Eternity	HOU	2017-12-29 22:37:03	1
Hour of Promise	HOU	2017-12-29 22:37:17	1
Hour of Revelation	HOU	2017-12-29 22:37:20	1
Ifnir Deadlands	HOU	2017-12-29 22:38:01	3
Imminent Doom	HOU	2017-12-29 22:38:19	1
Majestic Myriarch	HOU	2017-12-29 22:38:29	1
Nimble Obstructionist	HOU	2017-12-29 22:38:52	4
Obelisk Spider	HOU	2017-12-29 22:39:10	1
Overwhelming Splendor	HOU	2017-12-29 22:39:32	1
Ramunap Excavator	HOU	2017-12-29 22:39:54	1
Reason	HOU	2017-12-29 22:40:03	1
Believe	HOU	2017-12-29 22:40:03	1
Rhonas's Last Stand	HOU	2017-12-29 22:40:13	1
Swarm Intelligence	HOU	2017-12-29 22:40:25	1
The Scorpion God	HOU	2017-12-29 22:40:56	1
Torment of Scarabs	HOU	2017-12-29 22:41:18	1
Unesh, Criosphinx Sovereign	HOU	2017-12-29 22:41:30	1
Scourge of Valkas	IMA	2017-12-29 22:41:51	3
Scourge of Valkas	IMA	2017-12-29 22:42:02	-2
Yosei, the Morning Star	IMA	2017-12-29 22:43:05	1
Grimoire of the Dead	ISD	2017-12-29 22:43:13	1
Aether Rift	INV	2017-12-29 22:43:21	1
Atalya, Samite Master	INV	2017-12-29 22:43:29	1
Bind	INV	2017-12-29 22:43:40	1
Wildfire Eternal	HOU	2017-12-29 22:44:10	1
Bladewing the Risen	IMA	2017-12-29 22:44:22	1
Keiga, the Tide Star	IMA	2017-12-29 22:44:30	1
Savageborn Hydra	IMA	2017-12-29 22:44:41	1
Scourge of Valkas	IMA	2017-12-29 22:45:11	2
Urza's Rage	INV	2017-12-29 22:45:22	1
Angrath's Marauders	XLN	2017-12-29 22:57:39	1
Arcane Adaptation	XLN	2017-12-29 22:57:50	1
Arguel's Blood Fast	XLN	2017-12-29 22:57:58	1
Temple of Aclazotz	XLN	2017-12-29 22:57:58	1
Ashes of the Abhorrent	XLN	2017-12-29 22:58:07	1
Bishop of Rebirth	XLN	2017-12-29 22:58:17	1
Captivating Crew	XLN	2017-12-29 22:58:29	1
Conqueror's Galleon	XLN	2017-12-29 22:58:45	1
Conqueror's Foothold	XLN	2017-12-29 22:58:45	1
Deeproot Waters	XLN	2017-12-29 22:59:55	4
Emissary of Sunrise	XLN	2017-12-29 23:00:05	1
Entrancing Melody	XLN	2017-12-29 23:00:13	1
Inspiring Cleric	XLN	2017-12-29 23:00:27	1
Ixalan's Binding	XLN	2017-12-29 23:00:35	1
Repeating Barrage	XLN	2017-12-29 23:00:50	1
Rowdy Crew	XLN	2017-12-29 23:01:05	1
Sunbird's Invocation	XLN	2017-12-29 23:01:24	1
Tishana, Voice of Thunder	XLN	2017-12-29 23:01:33	1
Tocatli Honor Guard	XLN	2017-12-29 23:01:41	1
Vance's Blasting Cannons	XLN	2017-12-29 23:01:48	1
Spitfire Bastion	XLN	2017-12-29 23:01:48	1
Verdant Sun's Avatar	XLN	2017-12-29 23:02:00	1
Genesis	JUD	2017-12-29 23:02:11	1
Glory	JUD	2017-12-29 23:02:21	1
Pulsemage Advocate	JUD	2017-12-29 23:02:29	1
Riftstone Portal	JUD	2017-12-29 23:02:36	1
Silver Seraph	JUD	2017-12-29 23:02:47	1
Insidious Will	KLD	2017-12-29 23:02:58	1
Kambal, Consul of Allocation	KLD	2017-12-29 23:03:25	1
Hordeling Outburst	KTK	2017-12-29 23:03:36	3
Clergy of the Holy Nimbus	LEG	2017-12-29 23:03:47	3
Clergy of the Holy Nimbus	LEG	2017-12-29 23:03:51	-2
Daru Mender	LGN	2017-12-29 23:04:03	1
Defender of the Order	LGN	2017-12-29 23:04:18	1
Vile Deacon	LGN	2017-12-29 23:04:31	1
Whipgrass Entangler	LGN	2017-12-29 23:04:43	1
Withered Wretch	LGN	2017-12-29 23:05:13	1
Boggart Shenanigans	LRW	2017-12-29 23:05:28	3
Imperious Perfect	LRW	2017-12-29 23:05:40	3
Nova Chaser	LRW	2017-12-29 23:05:49	1
Windbrisk Heights	LRW	2017-12-29 23:06:01	1
Leyline of Vitality	M11	2017-12-29 23:06:08	1
Obstinate Baloth	M11	2017-12-29 23:06:17	1
Chandra, the Firebrand	M12	2017-12-29 23:06:28	1
Furyborn Hellkite	M12	2017-12-29 23:06:37	1
Skinshifter	M12	2017-12-29 23:06:45	1
Fog Bank	M13	2017-12-29 23:07:18	1
Garruk, Primal Hunter	M13	2017-12-29 23:10:13	1
Garruk, Caller of Beasts	M14	2017-12-29 23:10:18	1
Primeval Bounty	M14	2017-12-29 23:10:30	1
Chandra, Pyromaster	M15	2017-12-29 23:10:42	1
Genesis Hydra	M15	2017-12-29 23:10:57	1
Hornet Nest	M15	2017-12-29 23:11:06	1
Hornet Nest	M15	2017-12-29 23:11:06	1
Hornet Nest	M15	2017-12-29 23:11:09	-1
Reclamation Sage	M15	2017-12-29 23:11:20	3
Chandra, Fire of Kaladesh	ORI	2017-12-29 23:11:33	1
Chandra, Roaring Flame	ORI	2017-12-29 23:11:33	1
Disciple of the Ring	ORI	2017-12-29 23:11:53	1
Erebos's Titan	ORI	2017-12-29 23:12:07	1
Managorger Hydra	ORI	2017-12-29 23:12:21	1
Sword of the Animist	ORI	2017-12-29 23:12:31	1
The Great Aurora	ORI	2017-12-29 23:12:54	1
Tragic Arrogance	ORI	2017-12-29 23:13:01	1
Woodland Bellower	ORI	2017-12-29 23:13:08	1
Embargo	MMQ	2017-12-29 23:13:23	1
Forced March	MMQ	2017-12-29 23:13:33	1
Fountain of Cho	MMQ	2017-12-29 23:13:42	1
Ivory Mask	MMQ	2017-12-29 23:13:50	1
Mercadian Bazaar	MMQ	2017-12-29 23:13:59	1
Rushwood Grove	MMQ	2017-12-29 23:14:09	1
Saprazzan Cove	MMQ	2017-12-29 23:14:17	1
Snuff Out	MMQ	2017-12-29 23:14:27	1
Story Circle	MMQ	2017-12-29 23:14:34	1
Subterranean Hangar	MMQ	2017-12-29 23:14:48	1
Tectonic Break	MMQ	2017-12-29 23:14:56	1
Duplicant	MRD	2017-12-29 23:15:05	1
Murderous Redcap	MMA	2017-12-29 23:15:14	1
Reveillark	MMA	2017-12-29 23:15:22	1
Puppeteer Clique	MM2	2017-12-29 23:15:32	1
Scute Mob	MM2	2017-12-29 23:15:52	3
Shadowmage Infiltrator	MM2	2017-12-29 23:16:02	1
Wildfire	MM2	2017-12-29 23:16:16	1
Ranger of Eos	MM3	2017-12-29 23:16:31	1
Battletide Alchemist	MOR	2017-12-29 23:16:39	1
Grimoire Thief	MOR	2017-12-29 23:16:47	4
Kinsbaile Cavalier	MOR	2017-12-29 23:17:03	3
Murmuring Bosk	MOR	2017-12-29 23:17:26	1
Blade Splicer	NPH	2017-12-29 23:17:40	3
Myr Superion	NPH	2017-12-29 23:17:49	1
Ayli, Eternal Pilgrim	OGW	2017-12-29 23:18:30	1
Chandra, Flamecaller	OGW	2017-12-29 23:18:52	1
Linvala, the Preserver	OGW	2017-12-29 23:19:03	1
Needle Spires	OGW	2017-12-29 23:19:12	1
Reflector Mage	OGW	2017-12-29 23:19:21	3
Sphinx of the Final Word	OGW	2017-12-29 23:19:33	1
World Breaker	OGW	2017-12-29 23:19:49	1
Aegis of Honor	ODY	2017-12-29 23:20:22	1
Bearscape	ODY	2017-12-29 23:20:34	1
Beloved Chaplain	ODY	2017-12-29 23:20:45	1
Catalyst Stone	ODY	2017-12-29 23:33:07	2
Devoted Caretaker	ODY	2017-12-29 23:33:22	1
Gravestorm	ODY	2017-12-29 23:33:31	1
Hallowed Healer	ODY	2017-12-29 23:33:43	1
Master Apothecary	ODY	2017-12-29 23:34:00	1
Wayward Angel	ODY	2017-12-29 23:34:21	1
Ancestor's Prophet	ONS	2017-12-29 23:34:34	1
Battlefield Medic	ONS	2017-12-29 23:35:17	1
Biorhythm	ONS	2017-12-29 23:35:40	1
Cabal Archon	ONS	2017-12-29 23:35:50	1
Ebonblade Reaper	ONS	2017-12-29 23:35:58	1
Gangrenous Goliath	ONS	2017-12-29 23:36:06	1
Glarecaster	ONS	2017-12-29 23:36:17	1
Nova Cleric	ONS	2017-12-29 23:36:24	1
Rotlung Reanimator	ONS	2017-12-29 23:36:32	1
Shieldmage Elder	ONS	2017-12-29 23:36:41	1
True Believer	ONS	2017-12-29 23:36:53	1
Words of Waste	ONS	2017-12-29 23:37:02	1
Words of Wilding	ONS	2017-12-29 23:37:05	1
Words of Wind	ONS	2017-12-29 23:37:08	1
Akroma, Angel of Fury	PLC	2017-12-29 23:37:16	3
Radha, Heir to Keld	PLC	2017-12-29 23:37:40	1
Dreampod Druid	PC2	2017-12-29 23:38:13	4
Etherium-Horn Sorcerer	PC2	2017-12-29 23:38:30	1
Ink-Eyes, Servant of Oni	PC2	2017-12-29 23:38:39	1
Wall of Blossoms	PCA	2017-12-29 23:38:48	4
Cloud Cover	PLS	2017-12-29 23:39:00	1
Doomsday Specter	PLS	2017-12-29 23:39:15	1
Flametongue Kavu	PLS	2017-12-29 23:39:26	1
Samite Elder	PLS	2017-12-29 23:39:57	1
Avatar of Hope	PCY	2017-12-29 23:40:06	1
Avatar of Might	PCY	2017-12-29 23:40:16	1
Avatar of Will	PCY	2017-12-29 23:40:20	1
Autochthon Wurm	RAV	2017-12-29 23:40:28	1
Firemane Angel	RAV	2017-12-29 23:40:35	1
Perplex	RAV	2017-12-29 23:40:45	3
Sisters of Stone Death	RAV	2017-12-29 23:40:54	1
Mul Daya Channelers	ROE	2017-12-29 23:41:04	1
Ayumi, the Last Visitor	SOK	2017-12-29 23:41:11	1
Reverence	SOK	2017-12-29 23:41:24	1
Carrion Feeder	SCG	2017-12-29 23:41:34	3
Daru Spiritualist	SCG	2017-12-29 23:41:47	1
Karona's Zealot	SCG	2017-12-29 23:41:57	1
Always Watching	SOI	2017-12-29 23:42:12	1
Behold the Beyond	SOI	2017-12-29 23:42:21	1
Geralf's Masterpiece	SOI	2017-12-29 23:42:32	1
Seasons Past	SOI	2017-12-29 23:42:44	1
Sigarda, Heron's Grace	SOI	2017-12-29 23:42:55	1
Ulvenwald Hydra	SOI	2017-12-29 23:43:06	1
Westvale Abbey	SOI	2017-12-29 23:43:34	1
Ormendahl, Profane Prince	SOI	2017-12-29 23:43:34	1
Bottomless Pit	STH	2017-12-29 23:45:02	1
Shaman en-Kor	STH	2017-12-29 23:45:24	1
Tortured Existence	STH	2017-12-29 23:45:33	2
Dirtcowl Wurm	TMP	2017-12-29 23:45:45	1
Orim, Samite Healer	TMP	2017-12-29 23:45:57	1
Shocker	TMP	2017-12-29 23:46:09	1
Soltari Guerrillas	TMP	2017-12-29 23:46:23	1
Soltari Monk	TMP	2017-12-29 23:46:43	1
Polukranos, World Eater	THS	2017-12-29 23:46:54	1
Field Surgeon	UDS	2017-12-29 23:47:21	1
Master Healer	UDS	2017-12-29 23:47:36	1
Storage Matrix	UDS	2017-12-29 23:47:47	1
Blasted Landscape	USG	2017-12-29 23:47:55	1
Child of Gaea	USG	2017-12-29 23:48:03	1
Sanctum Guardian	USG	2017-12-29 23:48:15	1
Songstitcher	USG	2017-12-29 23:48:26	1
Aether Flash	WTH	2017-12-29 23:48:49	1
Dense Foliage	WTH	2017-12-29 23:49:03	1
Everflowing Chalice	WWK	2017-12-29 23:49:13	1
Condescend	IMA	2018-02-06 18:08:43	1
Inferno Jet	HOU	2018-02-06 18:08:56	1
Boldwyr Intimidator	FUT	2018-02-06 18:09:06	1
Moroii	MM3	2018-02-06 18:09:15	1
Marauding Looter	XLN	2018-02-06 18:19:09	1
Legion Conquistador	RIX	2018-02-06 18:23:24	2
Mist-Cloaked Herald	RIX	2018-02-06 18:23:42	4
Snubhorn Sentry	RIX	2018-02-06 18:24:05	1
Sun-Crested Pterodon	RIX	2018-02-06 18:24:17	1
Dusk Legion Zealot	RIX	2018-02-06 18:24:30	4
Fanatical Firebrand	RIX	2018-02-06 18:24:50	4
Overgrown Armasaur	RIX	2018-02-06 18:25:00	1
Knight of the Stampede	RIX	2018-02-06 18:40:12	1
Storm Fleet Sprinter	RIX	2018-02-06 18:40:47	1
Storm Fleet Sprinter	RIX	2018-02-06 18:40:51	1
Storm Fleet Sprinter	RIX	2018-02-06 18:40:51	1
Storm Fleet Sprinter	RIX	2018-02-06 18:40:52	1
Raging Swordtooth	XLN	2018-02-06 18:43:43	1
Raging Regisaur	RIX	2018-02-06 18:43:59	1
Atzocan Seer	RIX	2018-02-06 18:44:15	1
Jungle Creeper	RIX	2018-02-06 18:44:28	1
Resplendent Griffin	RIX	2018-02-06 18:44:43	1
Relentless Raptor	RIX	2018-02-06 19:09:34	1
Thrashing Brontodon	RIX	2018-02-06 19:09:43	1
Cacophodon	RIX	2018-02-06 19:09:53	1
Cherished Hatchling	RIX	2018-02-06 19:10:02	1
Strength of the Pack	RIX	2018-02-06 19:10:13	1
Forerunner of the Heralds	RIX	2018-02-06 19:10:28	1
Crested Herdcaller	RIX	2018-02-06 19:13:00	1
Charging Tuskodon	RIX	2018-02-06 19:13:11	1
Reckless Rage	RIX	2018-02-06 19:13:31	1
Reckless Rage	RIX	2018-02-06 19:13:31	1
Reckless Rage	RIX	2018-02-06 19:13:31	1
Forerunner of the Empire	RIX	2018-02-06 19:13:42	1
Pirate's Pillage	RIX	2018-02-06 19:14:28	1
Needletooth Raptor	RIX	2018-02-06 19:15:08	1
Mausoleum Harpy	RIX	2018-02-06 19:15:42	1
Pitiless Plunderer	RIX	2018-02-06 19:16:09	1
Oathsworn Vampire	RIX	2018-02-06 19:16:19	1
Golden Demise	RIX	2018-02-06 19:16:29	1
Riverwise Augur	RIX	2018-02-06 19:17:09	1
Hornswoggle	RIX	2018-02-06 19:17:20	1
Flood of Recollection	RIX	2018-02-06 19:17:30	1
Flood of Recollection	RIX	2018-02-06 19:17:33	1
Flood of Recollection	RIX	2018-02-06 19:17:33	1
Flood of Recollection	RIX	2018-02-06 19:17:36	1
Expel from Orazca	RIX	2018-02-06 19:17:49	1
Aquatic Incursion	RIX	2018-02-06 19:17:58	1
Curious Obsession	RIX	2018-02-06 19:18:06	1
Famished Paladin	RIX	2018-02-06 19:18:13	1
Majestic Heliopterus	RIX	2018-02-06 19:18:25	1
Everdawn Champion	RIX	2018-02-06 19:18:33	1
Imperial Ceratops	RIX	2018-02-06 19:18:40	1
Hidden Horror	WTH	2018-02-18 12:33:36	1
Locket of Yesterdays	TSP	2018-02-18 12:33:44	1
Sliversmith	FUT	2018-02-18 12:38:32	1
Boggart Harbinger	LRW	2018-02-18 12:38:41	1
Wandering Graybeard	MOR	2018-02-18 12:38:50	1
Marshdrinker Giant	EVE	2018-02-18 12:39:00	1
Sangrite Surge	ALA	2018-02-18 12:39:08	1
Cartel Aristocrat	GTC	2018-02-18 12:39:25	1
Bile Blight	BNG	2018-02-18 12:39:35	1
Felidar Cub	BFZ	2018-02-18 12:39:47	1
Prophet of Distortion	OGW	2018-02-18 13:08:43	1
Void Shatter	OGW	2018-02-18 13:08:52	1
Springsage Ritual	EMN	2018-02-18 13:09:03	1
Domesticated Hydra	CN2	2018-02-18 13:09:15	1
Aerial Responder	KLD	2018-02-18 13:09:25	1
Glimmer of Genius	KLD	2018-02-18 13:09:36	1
Essence Extraction	KLD	2018-02-18 13:09:47	1
Perpetual Timepiece	KLD	2018-02-18 13:09:56	1
Maulfist Revolutionary	AER	2018-02-18 13:10:12	1
Illusory Wrappings	AKH	2018-02-18 13:10:23	1
Supernatural Stamina	AKH	2018-02-18 13:10:29	1
Painful Lesson	AKH	2018-02-18 13:10:36	1
Steward of Solidarity	HOU	2018-02-18 13:10:44	1
Cunning Survivor	HOU	2018-02-18 13:10:51	1
Cunning Survivor	HOU	2018-02-18 13:10:54	1
Aerial Guide	HOU	2018-02-18 13:11:02	1
Aerial Guide	HOU	2018-02-18 13:11:02	1
Aerial Guide	HOU	2018-02-18 13:11:02	1
Aerial Guide	HOU	2018-02-18 13:11:03	1
Riddleform	HOU	2018-02-18 13:11:16	1
Riddleform	HOU	2018-02-18 13:11:17	1
Torment of Scarabs	HOU	2018-02-18 13:11:26	1
Life Goes On	HOU	2018-02-18 13:11:36	1
Struggle	HOU	2018-02-18 13:11:43	1
Survive	HOU	2018-02-18 13:11:43	1
Kinjalli's Caller	XLN	2018-02-18 13:12:06	1
Legion Conquistador	XLN	2018-02-18 13:12:15	1
Legion Conquistador	XLN	2018-02-18 13:12:15	1
Perilous Voyage	XLN	2018-02-18 13:12:27	1
Cancel	XLN	2018-02-18 13:12:42	1
Swashbuckling	XLN	2018-02-18 13:27:21	1
Spike-Tailed Ceratops	XLN	2018-02-18 13:27:36	1
Ancient Brontodon	XLN	2018-02-18 13:30:02	1
Verdant Rebirth	XLN	2018-02-18 13:30:25	1
New Horizons	XLN	2018-02-18 13:30:33	1
Emergent Growth	XLN	2018-02-18 13:30:42	1
Phantom Monster	IMA	2018-02-18 13:30:53	1
Manakin	IMA	2018-02-18 13:31:01	1
Negate	RIX	2018-02-18 13:31:10	1
Thrashing Brontodon	RIX	2018-02-18 13:31:21	1
Soldevi Adnate	ALL	2018-04-07 00:04:54	1
Lab Rats	STH	2018-04-07 00:05:01	1
Sanctum Custodian	USG	2018-04-07 00:05:10	1
Illuminate	APC	2018-04-07 00:05:19	1
Second Thoughts	ODY	2018-04-07 00:05:26	1
Whirlpool Whelm	LRW	2018-04-07 00:05:37	1
Caterwauling Boggart	LRW	2018-04-07 00:05:44	1
Faultgrinder	LRW	2018-04-07 00:06:00	1
Giant's Ire	LRW	2018-04-07 00:06:07	1
Tunnel Ignus	SOM	2018-04-07 00:06:15	1
Geist of the Moors	M15	2018-04-07 00:06:21	1
Custodi Soulcaller	CN2	2018-04-07 00:06:30	1
Spectral Grasp	CN2	2018-04-07 00:06:57	1
Deadly Designs	CN2	2018-04-07 00:07:05	1
Bane of Bala Ged	BFZ	2018-04-07 00:07:21	1
Make a Stand	OGW	2018-04-07 00:07:30	1
Give No Ground	EMN	2018-04-07 00:07:41	1
Thirsting Axe	EMN	2018-04-07 00:07:49	1
Diabolic Tutor	KLD	2018-04-07 00:08:01	1
Cloudblazer	KLD	2018-04-07 00:08:12	1
Engineered Might	KLD	2018-04-07 00:08:20	1
Momentary Blink	MM3	2018-04-07 00:08:30	1
Thopter Arrest	AER	2018-04-07 00:08:42	1
Gifted Aetherborn	AER	2018-04-07 00:08:49	1
Hidden Stockpile	AER	2018-04-07 00:08:56	1
Runed Servitor	IMA	2018-04-07 00:09:07	1
Forsake the Worldly	AKH	2018-04-07 00:09:16	1
